id,client_id,website_id,event_type,timestamp,data
3041,1753275523514428308,stirka_com_fr,scroll_depth,2025-07-23 15:59:23.719+03,"{""time_on_page"": ""40.52"", ""scroll_percent"": 50}"
3042,1753275523514428308,stirka_com_fr,scroll_depth,2025-07-23 15:59:36.171+03,"{""time_on_page"": ""52.97"", ""scroll_percent"": 75}"
3043,1753275523514428308,stirka_com_fr,scroll_depth,2025-07-23 15:59:47.898+03,"{""time_on_page"": ""64.70"", ""scroll_percent"": 90}"
3044,1753275521189121369,stirka_com_fr,scroll_depth,2025-07-23 15:59:54.598+03,"{""time_on_page"": ""72.88"", ""scroll_percent"": 50}"
3045,1753275523514428308,stirka_com_fr,first_interaction,2025-07-23 15:59:54.788+03,"{""time_to_first_click"": ""71.59""}"
3046,1753275523514428308,stirka_com_fr,click,2025-07-23 15:59:54.788+03,"{""element"": {""id"": null, ""tag"": ""SPAN"", ""name"": null, ""text"": ""Менее 2.6 млн рублей"", ""class"": null}, ""coordinates"": {""x"": 210, ""y"": 545}, ""time_on_page"": ""71.59""}"
3047,1753275523514428308,stirka_com_fr,click,2025-07-23 15:59:54.791+03,"{""element"": {""id"": null, ""tag"": ""INPUT"", ""name"": ""money"", ""text"": null, ""class"": ""t-radio js-tilda-rule""}, ""coordinates"": {""x"": 210, ""y"": 545}, ""time_on_page"": ""71.59""}"
3048,1753275521189121369,stirka_com_fr,scroll_depth,2025-07-23 16:00:03.724+03,"{""time_on_page"": ""82.01"", ""scroll_percent"": 75}"
3049,1749842010257125916,stirka_com_fr,tab_blur_focus,2025-07-23 16:01:12.557+03,"{""focus_lost_duration_ms"": 1314191}"
3050,1749842010257125916,stirka_com_fr,session_end,2025-07-23 16:01:13.824+03,"{""activity_summary"": {""click_count"": 0, ""rage_clicks"": 0, ""tab_switches"": 5, ""idle_time_sec"": ""7198.32"", ""keypress_count"": 0, ""mousemove_count"": 83, ""avg_click_per_sec"": ""0.00"", ""avg_keypress_per_sec"": ""0.00"", ""avg_mousemove_per_sec"": ""0.01""}, ""max_scroll_depth"": 21, ""session_duration"": ""7261.44""}"
3076,1753277261547090283,stirka_com_fr,session_end,2025-07-23 16:28:00.056+03,"{""activity_summary"": {""click_count"": 0, ""rage_clicks"": 0, ""tab_switches"": 1, ""idle_time_sec"": ""0.00"", ""keypress_count"": 0, ""mousemove_count"": 149, ""avg_click_per_sec"": ""0.00"", ""avg_keypress_per_sec"": ""0.00"", ""avg_mousemove_per_sec"": ""7.84""}, ""max_scroll_depth"": 37, ""session_duration"": ""18.41""}"
3097,1753278506584499655,stirka_com_fr,scroll_depth,2025-07-23 16:48:52.545+03,"{""time_on_page"": ""26.36"", ""scroll_percent"": 90}"
3264,171976661835019860,stirka_com_fr,scroll_depth,2025-07-23 19:11:53.023+03,"{""time_on_page"": ""58.97"", ""scroll_percent"": 50}"
